Time (s) Run #1	Angle (rad) Run #1	Angular Velocity (rad/s) Run #1	Angular Acceleration (rad/s²) Run #1	Position (m) Run #1	Velocity (m/s) Run #1	Acceleration (m/s²) Run #1	Absolute Pressure (kPa) Run #1	Temperature, Ch P2 (°C) Run #1	Temperature, Ch P3 (°C) Run #1
28,600	-0,473	-0,005	0,017	-0,0113	-1,250E-4	4,167E-4	101,796	10,56	
28,650	-0,473	-0,005	-0,017	-0,0113	-1,250E-4	-4,167E-4	101,840	10,56	
28,700	-0,473	-0,010	-0,035	-0,0113	-2,500E-4	-8,333E-4	101,813	10,57	
28,750	-0,474	-0,010	-0,017	-0,0113	-2,500E-4	-4,167E-4	101,846	10,56	
28,800	-0,474	-0,010	-6,783E-15	-0,0113	-2,500E-4	1,881E-16	101,831	10,57	
28,850	-0,474	-0,010	0,000	-0,0113	-2,500E-4	1,155E-16	101,844	10,57	
28,900	-0,476	-0,010	6,783E-15	-0,0114	-2,500E-4	-7,264E-17	101,844	10,57	
28,950	-0,476	-0,010	-6,245E-16	-0,0114	-2,500E-4	-1,464E-17	101,811	10,57	
29,000	-0,476	-0,010	-6,783E-15	-0,0114	-2,500E-4	7,264E-17	101,824	10,57	86,4
29,050	-0,478	-0,010	6,245E-16	-0,0114	-2,500E-4	-1,008E-16	101,842	10,57	
29,100	-0,478	-0,010	7,407E-15	-0,0114	-2,500E-4	-1,735E-16	101,844	10,57	
29,150	-0,478	-0,010	0,017	-0,0114	-2,500E-4	4,167E-4	101,831	10,57	
29,200	-0,479	-0,010	0,035	-0,0114	-2,500E-4	8,333E-4	101,833	10,57	
29,250	-0,479	-0,005	0,017	-0,0114	-1,250E-4	4,167E-4	101,807	10,58	
29,300	-0,479	-0,005	-0,017	-0,0114	-1,250E-4	-4,167E-4	101,848	10,58	
29,350	-0,479	-0,010	-0,035	-0,0114	-2,500E-4	-8,333E-4	101,816	10,58	
29,400	-0,481	-0,010	-0,017	-0,0115	-2,500E-4	-4,167E-4	101,866	10,58	
29,450	-0,481	-0,010	-8,032E-15	-0,0115	-2,500E-4	1,588E-16	101,818	10,58	
29,500	-0,481	-0,010	6,245E-16	-0,0115	-2,500E-4	1,301E-16	101,864	10,58	86,5
29,550	-0,482	-0,010	8,032E-15	-0,0115	-2,500E-4	-4,283E-17	101,809	10,58	
29,600	-0,482	-0,010	0,000	-0,0115	-2,500E-4	0,000	101,829	10,58	
29,650	-0,482	-0,010	0,017	-0,0115	-2,500E-4	4,167E-4	101,811	10,58	
29,700	-0,484	-0,010	0,035	-0,0115	-2,500E-4	8,333E-4	101,833	10,58	
29,750	-0,484	-0,005	0,017	-0,0115	-1,250E-4	4,167E-4	101,833	10,58	
29,800	-0,484	-0,005	-0,017	-0,0115	-1,250E-4	-4,167E-4	101,822	10,58	
29,850	-0,484	-0,010	-0,017	-0,0115	-2,500E-4	-4,167E-4	101,879	10,58	
29,900	-0,485	-0,010	0,017	-0,0116	-2,500E-4	4,167E-4	101,811	10,58	
29,950	-0,485	-0,005	0,017	-0,0116	-1,250E-4	4,167E-4	101,822	10,58	
30,000	-0,485	-0,005	-0,017	-0,0116	-1,250E-4	-4,167E-4	101,787	10,59	86,6
30,050	-0,485	-0,010	-0,035	-0,0116	-2,500E-4	-8,333E-4	101,824	10,59	
30,100	-0,487	-0,010	-0,017	-0,0116	-2,500E-4	-4,167E-4	101,820	10,59	
30,150	-0,487	-0,010	-8,032E-15	-0,0116	-2,500E-4	1,588E-16	101,809	10,59	
30,200	-0,487	-0,010	-6,245E-16	-0,0116	-2,500E-4	1,008E-16	101,844	10,59	
30,250	-0,489	-0,010	8,032E-15	-0,0117	-2,500E-4	-4,283E-17	101,824	10,59	
30,300	-0,489	-0,010	6,245E-16	-0,0117	-2,500E-4	1,464E-17	101,816	10,59	
30,350	-0,489	-0,010	0,017	-0,0117	-2,500E-4	4,167E-4	101,837	10,59	
30,400	-0,490	-0,010	0,035	-0,0117	-2,500E-4	8,333E-4	101,807	10,60	
30,450	-0,490	-0,005	0,017	-0,0117	-1,250E-4	4,167E-4	101,835	10,59	
30,500	-0,490	-0,005	-0,017	-0,0117	-1,250E-4	-4,167E-4	101,848	10,60	86,8
30,550	-0,490	-0,010	-0,035	-0,0117	-2,500E-4	-8,333E-4	101,831	10,59	
30,600	-0,492	-0,010	-0,017	-0,0117	-2,500E-4	-4,167E-4	101,824	10,59	
30,650	-0,492	-0,010	-6,245E-16	-0,0117	-2,500E-4	-1,518E-17	101,816	10,60	
30,700	-0,492	-0,010	0,017	-0,0117	-2,500E-4	4,167E-4	101,831	10,60	
30,750	-0,493	-0,010	0,035	-0,0118	-2,500E-4	8,333E-4	101,837	10,60	
30,800	-0,493	-0,005	0,017	-0,0118	-1,250E-4	4,167E-4	101,809	10,60	
30,850	-0,493	-0,005	-0,017	-0,0118	-1,250E-4	-4,167E-4	101,835	10,60	
30,900	-0,493	-0,010	-0,035	-0,0118	-2,500E-4	-8,333E-4	101,827	10,60	
30,950	-0,495	-0,010	-0,017	-0,0118	-2,500E-4	-4,167E-4	101,805	10,61	
31,000	-0,495	-0,010	6,245E-16	-0,0118	-2,500E-4	1,464E-17	101,811	10,60	86,9
31,050	-0,495	-0,010	0,017	-0,0118	-2,500E-4	4,167E-4	101,811	10,60	
31,100	-0,496	-0,010	0,035	-0,0118	-2,500E-4	8,333E-4	101,809	10,60	
31,150	-0,496	-0,005	0,017	-0,0118	-1,250E-4	4,167E-4	101,800	10,61	
31,200	-0,496	-0,005	-0,017	-0,0118	-1,250E-4	-4,167E-4	101,809	10,61	
31,250	-0,496	-0,010	-0,017	-0,0118	-2,500E-4	-4,167E-4	101,792	10,61	
31,300	-0,498	-0,010	0,017	-0,0119	-2,500E-4	4,167E-4	101,855	10,61	
31,350	-0,498	-0,005	0,017	-0,0119	-1,250E-4	4,167E-4	101,809	10,61	
31,400	-0,498	-0,005	-0,017	-0,0119	-1,250E-4	-4,167E-4	101,820	10,61	
31,450	-0,498	-0,010	-0,035	-0,0119	-2,500E-4	-8,333E-4	101,853	10,61	
31,500	-0,500	-0,010	-0,017	-0,0119	-2,500E-4	-4,167E-4	101,809	10,60	86,9
31,550	-0,500	-0,010	-1,232E-15	-0,0119	-2,500E-4	1,881E-16	101,813	10,61	
31,600	-0,500	-0,010	0,017	-0,0119	-2,500E-4	4,167E-4	101,840	10,61	
31,650	-0,501	-0,010	0,035	-0,0120	-2,500E-4	8,333E-4	101,811	10,62	
31,700	-0,501	-0,005	0,017	-0,0120	-1,250E-4	4,167E-4	101,827	10,62	
31,750	-0,501	-0,005	-0,017	-0,0120	-1,250E-4	-4,167E-4	101,802	10,61	
31,800	-0,501	-0,010	-0,035	-0,0120	-2,500E-4	-8,333E-4	101,837	10,62	
31,850	-0,503	-0,010	-0,017	-0,0120	-2,500E-4	-4,167E-4	101,853	10,62	
31,900	-0,503	-0,010	0,000	-0,0120	-2,500E-4	-1,735E-16	101,831	10,62	
31,950	-0,503	-0,010	0,017	-0,0120	-2,500E-4	4,167E-4	101,813	10,62	
32,000	-0,504	-0,010	0,035	-0,0120	-2,500E-4	8,333E-4	101,811	10,62	87,0
32,050	-0,504	-0,005	0,017	-0,0120	-1,250E-4	4,167E-4	101,813	10,62	
32,100	-0,504	-0,005	-0,017	-0,0120	-1,250E-4	-4,167E-4	101,827	10,62	
32,150	-0,504	-0,010	-0,017	-0,0120	-2,500E-4	-4,167E-4	101,835	10,62	
32,200	-0,506	-0,010	0,017	-0,0121	-2,500E-4	4,167E-4	101,831	10,63	
32,250	-0,506	-0,005	0,017	-0,0121	-1,250E-4	4,167E-4	101,831	10,62	
32,300	-0,506	-0,005	-0,017	-0,0121	-1,250E-4	-4,167E-4	101,822	10,62	
32,350	-0,506	-0,010	-0,017	-0,0121	-2,500E-4	-4,167E-4	101,796	10,63	
32,400	-0,507	-0,010	0,017	-0,0121	-2,500E-4	4,167E-4	101,813	10,63	
32,450	-0,507	-0,005	0,017	-0,0121	-1,250E-4	4,167E-4	101,848	10,63	
32,500	-0,507	-0,005	-0,017	-0,0121	-1,250E-4	-4,167E-4	101,831	10,64	87,1
32,550	-0,507	-0,010	-0,035	-0,0121	-2,500E-4	-8,333E-4	101,833	10,63	
32,600	-0,509	-0,010	-0,017	-0,0121	-2,500E-4	-4,167E-4	101,844	10,63	
32,650	-0,509	-0,010	1,249E-15	-0,0121	-2,500E-4	-1,442E-16	101,829	10,64	
32,700	-0,509	-0,010	0,017	-0,0121	-2,500E-4	4,167E-4	101,822	10,63	
32,750	-0,511	-0,010	0,035	-0,0122	-2,500E-4	8,333E-4	101,798	10,63	
32,800	-0,511	-0,005	0,017	-0,0122	-1,250E-4	4,167E-4	101,792	10,63	
32,850	-0,511	-0,005	-0,017	-0,0122	-1,250E-4	-4,167E-4	101,802	10,63	
32,900	-0,511	-0,010	-0,017	-0,0122	-2,500E-4	-4,167E-4	101,827	10,63	
32,950	-0,512	-0,010	0,017	-0,0122	-2,500E-4	4,167E-4	101,792	10,63	
33,000	-0,512	-0,005	0,017	-0,0122	-1,250E-4	4,167E-4	101,824	10,64	87,1
33,050	-0,512	-0,005	-0,017	-0,0122	-1,250E-4	-4,167E-4	101,802	10,63	
33,100	-0,512	-0,010	-0,017	-0,0122	-2,500E-4	-4,167E-4	101,811	10,64	
33,150	-0,514	-0,010	0,017	-0,0123	-2,500E-4	4,167E-4	101,809	10,64	
33,200	-0,514	-0,005	0,017	-0,0123	-1,250E-4	4,167E-4	101,798	10,64	
33,250	-0,514	-0,005	-0,017	-0,0123	-1,250E-4	-4,167E-4	101,783	10,64	
33,300	-0,514	-0,010	-0,017	-0,0123	-2,500E-4	-4,167E-4	101,833	10,64	
33,350	-0,515	-0,010	0,017	-0,0123	-2,500E-4	4,167E-4	101,842	10,64	
33,400	-0,515	-0,005	0,017	-0,0123	-1,250E-4	4,167E-4	101,829	10,64	
33,450	-0,515	-0,005	-0,017	-0,0123	-1,250E-4	-4,167E-4	101,781	10,65	
33,500	-0,515	-0,010	-0,017	-0,0123	-2,500E-4	-4,167E-4	101,837	10,64	87,1
33,550	-0,517	-0,010	0,017	-0,0123	-2,500E-4	4,167E-4	101,829	10,64	
33,600	-0,517	-0,005	0,017	-0,0123	-1,250E-4	4,167E-4	101,818	10,65	
33,650	-0,517	-0,005	-0,017	-0,0123	-1,250E-4	-4,167E-4	101,805	10,65	
33,700	-0,517	-0,010	-0,035	-0,0123	-2,500E-4	-8,333E-4	101,827	10,65	
33,750	-0,518	-0,010	-0,017	-0,0124	-2,500E-4	-4,167E-4	101,789	10,65	
33,800	-0,518	-0,010	2,481E-15	-0,0124	-2,500E-4	1,442E-16	101,796	10,65	
33,850	-0,518	-0,010	0,017	-0,0124	-2,500E-4	4,167E-4	101,857	10,66	
33,900	-0,520	-0,010	0,052	-0,0124	-2,500E-4	0,001	101,822	10,65	
33,950	-0,520	-0,005	0,052	-0,0124	-1,250E-4	0,001	101,798	10,65	
34,000	-0,520	0,000	-3,070E-15	-0,0124	0,000	1,491E-17	101,783	10,65	87,0
34,050	-0,520	-0,005	-0,052	-0,0124	-1,250E-4	-0,001	101,816	10,65	
34,100	-0,520	-0,010	-0,035	-0,0124	-2,500E-4	-8,333E-4	101,816	10,66	
34,150	-0,522	-0,010	0,035	-0,0124	-2,500E-4	8,333E-4	101,792	10,66	
34,200	-0,522	-0,005	0,052	-0,0124	-1,250E-4	0,001	101,846	10,66	
34,250	-0,522	0,000	6,245E-16	-0,0124	0,000	-2,743E-16	101,811	10,65	
34,300	-0,522	-0,005	-0,052	-0,0124	-1,250E-4	-0,001	101,813	10,66	
34,350	-0,522	-0,010	-0,035	-0,0124	-2,500E-4	-8,333E-4	101,833	10,66	
34,400	-0,523	-0,010	0,017	-0,0125	-2,500E-4	4,167E-4	101,805	10,66	
34,450	-0,523	-0,005	0,017	-0,0125	-1,250E-4	4,167E-4	101,794	10,65	
34,500	-0,523	-0,005	-0,017	-0,0125	-1,250E-4	-4,167E-4	101,829	10,66	86,8
34,550	-0,523	-0,010	-0,017	-0,0125	-2,500E-4	-4,167E-4	101,822	10,66	
34,600	-0,525	-0,010	0,017	-0,0125	-2,500E-4	4,167E-4	101,802	10,66	
34,650	-0,525	-0,005	0,017	-0,0125	-1,250E-4	4,167E-4	101,796	10,66	
34,700	-0,525	-0,005	-0,017	-0,0125	-1,250E-4	-4,167E-4	101,781	10,66	
34,750	-0,525	-0,010	-0,017	-0,0125	-2,500E-4	-4,167E-4	101,809	10,66	
34,800	-0,526	-0,010	0,017	-0,0126	-2,500E-4	4,167E-4	101,802	10,66	
34,850	-0,526	-0,005	0,017	-0,0126	-1,250E-4	4,167E-4	101,831	10,66	
34,900	-0,526	-0,005	-0,017	-0,0126	-1,250E-4	-4,167E-4	101,816	10,67	
34,950	-0,526	-0,010	-0,017	-0,0126	-2,500E-4	-4,167E-4	101,827	10,66	
35,000	-0,528	-0,010	0,035	-0,0126	-2,500E-4	8,333E-4	101,807	10,66	86,6
35,050	-0,528	-0,005	0,052	-0,0126	-1,250E-4	0,001	101,820	10,66	
35,100	-0,528	0,000	0,000	-0,0126	0,000	-2,889E-16	101,813	10,66	
35,150	-0,528	-0,005	-0,052	-0,0126	-1,250E-4	-0,001	101,811	10,66	
35,200	-0,528	-0,010	-0,035	-0,0126	-2,500E-4	-8,333E-4	101,811	10,66	
35,250	-0,529	-0,010	0,017	-0,0126	-2,500E-4	4,167E-4	101,816	10,66	
35,300	-0,529	-0,005	0,017	-0,0126	-1,250E-4	4,167E-4	101,802	10,66	
35,350	-0,529	-0,005	-0,017	-0,0126	-1,250E-4	-4,167E-4	101,820	10,66	
35,400	-0,529	-0,010	-0,017	-0,0126	-2,500E-4	-4,167E-4	101,827	10,67	
35,450	-0,531	-0,010	0,035	-0,0127	-2,500E-4	8,333E-4	101,811	10,66	
35,500	-0,531	-0,005	0,052	-0,0127	-1,250E-4	0,001	101,816	10,67	86,3
35,550	-0,531	0,000	-4,935E-15	-0,0127	0,000	2,597E-16	101,794	10,67	
35,600	-0,531	-0,005	-0,052	-0,0127	-1,250E-4	-0,001	101,798	10,67	
35,650	-0,531	-0,010	-0,035	-0,0127	-2,500E-4	-8,333E-4	101,794	10,67	
35,700	-0,533	-0,010	0,035	-0,0127	-2,500E-4	8,333E-4	101,763	10,67	
35,750	-0,533	-0,005	0,052	-0,0127	-1,250E-4	0,001	101,785	10,66	
35,800	-0,533	0,000	-4,935E-15	-0,0127	0,000	-2,954E-17	101,811	10,67	
35,850	-0,533	-0,005	-0,052	-0,0127	-1,250E-4	-0,001	101,837	10,67	
35,900	-0,533	-0,010	-0,035	-0,0127	-2,500E-4	-8,333E-4	101,807	10,67	
35,950	-0,534	-0,010	0,035	-0,0127	-2,500E-4	8,333E-4	101,802	10,67	
36,000	-0,534	-0,005	0,052	-0,0127	-1,250E-4	0,001	101,787	10,67	86,1
36,050	-0,534	0,000	-1,232E-15	-0,0127	0,000	-3,188E-16	101,818	10,66	
36,100	-0,534	-0,005	-0,052	-0,0127	-1,250E-4	-0,001	101,818	10,67	
36,150	-0,534	-0,010	-0,052	-0,0127	-2,500E-4	-0,001	101,835	10,67	
36,200	-0,536	-0,010	-0,017	-0,0128	-2,500E-4	-4,167E-4	101,822	10,66	
36,250	-0,536	-0,010	-3,469E-17	-0,0128	-2,500E-4	0,000	101,796	10,66	
36,300	-0,536	-0,010	0,017	-0,0128	-2,500E-4	4,167E-4	101,789	10,67	
36,350	-0,537	-0,010	0,035	-0,0128	-2,500E-4	8,333E-4	101,835	10,67	
36,400	-0,537	-0,005	0,017	-0,0128	-1,250E-4	4,167E-4	101,792	10,67	
36,450	-0,537	-0,005	-0,017	-0,0128	-1,250E-4	-4,167E-4	101,818	10,66	
36,500	-0,537	-0,010	-0,017	-0,0128	-2,500E-4	-4,167E-4	101,794	10,66	86,0
36,550	-0,539	-0,010	0,035	-0,0129	-2,500E-4	8,333E-4	101,824	10,66	
36,600	-0,539	-0,005	0,052	-0,0129	-1,250E-4	0,001	101,807	10,66	
36,650	-0,539	0,000	-2,463E-15	-0,0129	0,000	2,954E-17	101,796	10,67	
36,700	-0,539	-0,005	-0,052	-0,0129	-1,250E-4	-0,001	101,829	10,67	
36,750	-0,539	-0,010	-0,035	-0,0129	-2,500E-4	-8,333E-4	101,816	10,66	
36,800	-0,540	-0,010	0,017	-0,0129	-2,500E-4	4,167E-4	101,809	10,67	
36,850	-0,540	-0,005	0,017	-0,0129	-1,250E-4	4,167E-4	101,824	10,66	
36,900	-0,540	-0,005	-0,017	-0,0129	-1,250E-4	-4,167E-4	101,840	10,66	
36,950	-0,540	-0,010	-0,017	-0,0129	-2,500E-4	-4,167E-4	101,827	10,66	
37,000	-0,542	-0,010	0,017	-0,0129	-2,500E-4	4,167E-4	101,818	10,66	85,9
37,050	-0,542	-0,005	0,017	-0,0129	-1,250E-4	4,167E-4	101,824	10,66	
37,100	-0,542	-0,005	-0,017	-0,0129	-1,250E-4	-4,167E-4	101,824	10,66	
37,150	-0,542	-0,010	-0,017	-0,0129	-2,500E-4	-4,167E-4	101,798	10,66	
37,200	-0,543	-0,010	0,035	-0,0130	-2,500E-4	8,333E-4	101,798	10,66	
37,250	-0,543	-0,005	0,052	-0,0130	-1,250E-4	0,001	101,798	10,66	
37,300	-0,543	0,000	-4,935E-15	-0,0130	0,000	2,597E-16	101,802	10,66	
37,350	-0,543	-0,005	-0,052	-0,0130	-1,250E-4	-0,001	101,811	10,65	
37,400	-0,543	-0,010	-0,052	-0,0130	-2,500E-4	-0,001	101,794	10,66	
37,450	-0,545	-0,010	-0,017	-0,0130	-2,500E-4	-4,167E-4	101,840	10,66	
37,500	-0,545	-0,010	-3,730E-15	-0,0130	-2,500E-4	0,000	101,816	10,66	85,8
37,550	-0,545	-0,010	0,017	-0,0130	-2,500E-4	4,167E-4	101,820	10,66	
37,600	-0,547	-0,010	0,052	-0,0130	-2,500E-4	0,001	101,813	10,66	
37,650	-0,547	-0,005	0,052	-0,0130	-1,250E-4	0,001	101,787	10,66	
37,700	-0,547	0,000	-6,245E-16	-0,0130	0,000	-3,038E-16	101,813	10,66	
37,750	-0,547	-0,005	-0,052	-0,0130	-1,250E-4	-0,001	101,813	10,66	
37,800	-0,547	-0,010	-0,035	-0,0130	-2,500E-4	-8,333E-4	101,829	10,65	
37,850	-0,548	-0,010	0,017	-0,0131	-2,500E-4	4,167E-4	101,816	10,65	
37,900	-0,548	-0,005	0,017	-0,0131	-1,250E-4	4,167E-4	101,816	10,66	
37,950	-0,548	-0,005	-0,017	-0,0131	-1,250E-4	-4,167E-4	101,776	10,66	
38,000	-0,548	-0,010	-0,017	-0,0131	-2,500E-4	-4,167E-4	101,785	10,65	85,7
38,050	-0,550	-0,010	0,017	-0,0131	-2,500E-4	4,167E-4	101,807	10,65	
38,100	-0,550	-0,005	0,017	-0,0131	-1,250E-4	4,167E-4	101,798	10,65	
38,150	-0,550	-0,005	-0,017	-0,0131	-1,250E-4	-4,167E-4	101,820	10,65	
38,200	-0,550	-0,010	-0,017	-0,0131	-2,500E-4	-4,167E-4	101,833	10,66	
38,250	-0,551	-0,010	0,017	-0,0132	-2,500E-4	4,167E-4	101,789	10,65	
38,300	-0,551	-0,005	0,017	-0,0132	-1,250E-4	4,167E-4	101,785	10,65	
38,350	-0,551	-0,005	-0,017	-0,0132	-1,250E-4	-4,167E-4	101,798	10,65	
38,400	-0,551	-0,010	-0,017	-0,0132	-2,500E-4	-4,167E-4	101,767	10,65	
38,450	-0,553	-0,010	0,017	-0,0132	-2,500E-4	4,167E-4	101,792	10,64	
38,500	-0,553	-0,005	0,017	-0,0132	-1,250E-4	4,167E-4	101,827	10,65	85,7
38,550	-0,553	-0,005	-0,017	-0,0132	-1,250E-4	-4,167E-4	101,809	10,65	
38,600	-0,553	-0,010	-0,017	-0,0132	-2,500E-4	-4,167E-4	101,800	10,65	
38,650	-0,554	-0,010	0,017	-0,0132	-2,500E-4	4,167E-4	101,800	10,65	
38,700	-0,554	-0,005	0,017	-0,0132	-1,250E-4	4,167E-4	101,781	10,64	
38,750	-0,554	-0,005	-0,017	-0,0132	-1,250E-4	-4,167E-4	101,800	10,65	
38,800	-0,554	-0,010	-0,017	-0,0132	-2,500E-4	-4,167E-4	101,781	10,64	
38,850	-0,556	-0,010	0,017	-0,0133	-2,500E-4	4,167E-4	101,811	10,64	
38,900	-0,556	-0,005	0,017	-0,0133	-1,250E-4	4,167E-4	101,822	10,65	
38,950	-0,556	-0,005	-0,017	-0,0133	-1,250E-4	-4,167E-4	101,811	10,64	
39,000	-0,556	-0,010	-0,017	-0,0133	-2,500E-4	-4,167E-4	101,805	10,64	85,6
39,050	-0,558	-0,010	0,017	-0,0133	-2,500E-4	4,167E-4	101,800	10,64	
39,100	-0,558	-0,005	0,017	-0,0133	-1,250E-4	4,167E-4	101,794	10,64	
39,150	-0,558	-0,005	-0,017	-0,0133	-1,250E-4	-4,167E-4	101,848	10,64	
39,200	-0,558	-0,010	-0,017	-0,0133	-2,500E-4	-4,167E-4	101,835	10,64	
39,250	-0,559	-0,010	0,017	-0,0133	-2,500E-4	4,167E-4	101,783	10,64	
39,300	-0,559	-0,005	0,017	-0,0133	-1,250E-4	4,167E-4	101,816	10,63	
39,350	-0,559	-0,005	-0,017	-0,0133	-1,250E-4	-4,167E-4	101,774	10,64	
39,400	-0,559	-0,010	-0,017	-0,0133	-2,500E-4	-4,167E-4	101,840	10,63	
39,450	-0,561	-0,010	0,017	-0,0134	-2,500E-4	4,167E-4	101,827	10,64	
39,500	-0,561	-0,005	0,017	-0,0134	-1,250E-4	4,167E-4	101,813	10,63	85,6
39,550	-0,561	-0,005	-0,017	-0,0134	-1,250E-4	-4,167E-4	101,811	10,63	
39,600	-0,561	-0,010	-0,017	-0,0134	-2,500E-4	-4,167E-4	101,807	10,63	
39,650	-0,562	-0,010	0,035	-0,0134	-2,500E-4	8,333E-4	101,807	10,63	
39,700	-0,562	-0,005	0,052	-0,0134	-1,250E-4	0,001	101,802	10,63	
39,750	-0,562	0,000	-2,463E-15	-0,0134	0,000	3,188E-16	101,796	10,62	
39,800	-0,562	-0,005	-0,052	-0,0134	-1,250E-4	-0,001	101,802	10,63	
39,850	-0,562	-0,010	-0,052	-0,0134	-2,500E-4	-0,001	101,820	10,62	
39,900	-0,564	-0,010	-0,017	-0,0135	-2,500E-4	-4,167E-4	101,789	10,63	
39,950	-0,564	-0,010	-3,712E-15	-0,0135	-2,500E-4	0,000	101,824	10,62	
40,000	-0,564	-0,010	0,017	-0,0135	-2,500E-4	4,167E-4	101,792	10,62	85,6
40,050	-0,565	-0,010	0,035	-0,0135	-2,500E-4	8,333E-4	101,794	10,62	
40,100	-0,565	-0,005	0,017	-0,0135	-1,250E-4	4,167E-4	101,781	10,62	
40,150	-0,565	-0,005	-0,017	-0,0135	-1,250E-4	-4,167E-4	101,818	10,62	
40,200	-0,565	-0,010	-0,017	-0,0135	-2,500E-4	-4,167E-4	101,805	10,62	
40,250	-0,567	-0,010	0,017	-0,0135	-2,500E-4	4,167E-4	101,783	10,62	
40,300	-0,567	-0,005	0,017	-0,0135	-1,250E-4	4,167E-4	101,792	10,61	
40,350	-0,567	-0,005	-0,017	-0,0135	-1,250E-4	-4,167E-4	101,807	10,62	
40,400	-0,567	-0,010	-0,017	-0,0135	-2,500E-4	-4,167E-4	101,794	10,61	
40,450	-0,569	-0,010	0,017	-0,0136	-2,500E-4	4,167E-4	101,818	10,61	
40,500	-0,569	-0,005	0,017	-0,0136	-1,250E-4	4,167E-4	101,811	10,61	85,6
40,550	-0,569	-0,005	-0,017	-0,0136	-1,250E-4	-4,167E-4	101,809	10,61	
40,600	-0,569	-0,010	-0,017	-0,0136	-2,500E-4	-4,167E-4	101,785	10,62	
40,650	-0,570	-0,010	0,035	-0,0136	-2,500E-4	8,333E-4	101,800	10,61	
40,700	-0,570	-0,005	0,052	-0,0136	-1,250E-4	0,001	101,781	10,60	
40,750	-0,570	0,000	-2,463E-15	-0,0136	0,000	2,954E-17	101,792	10,61	
40,800	-0,570	-0,005	-0,052	-0,0136	-1,250E-4	-0,001	101,820	10,60	
40,850	-0,570	-0,010	-0,035	-0,0136	-2,500E-4	-8,333E-4	101,820	10,60	
40,900	-0,572	-0,010	0,035	-0,0136	-2,500E-4	8,333E-4	101,816	10,60	
40,950	-0,572	-0,005	0,052	-0,0136	-1,250E-4	0,001	101,824	10,60	
41,000	-0,572	0,000	1,232E-15	-0,0136	0,000	-2,597E-16	101,787	10,60	85,7
41,050	-0,572	-0,005	-0,052	-0,0136	-1,250E-4	-0,001	101,789	10,60	
41,100	-0,572	-0,010	-0,052	-0,0136	-2,500E-4	-0,001	101,809	10,59	
41,150	-0,573	-0,010	-0,017	-0,0137	-2,500E-4	-4,167E-4	101,800	10,59	
41,200	-0,573	-0,010	0,000	-0,0137	-2,500E-4	0,000	101,794	10,59	
41,250	-0,573	-0,010	0,017	-0,0137	-2,500E-4	4,167E-4	101,824	10,58	
41,300	-0,575	-0,010	0,035	-0,0137	-2,500E-4	8,333E-4	101,787	10,59	
41,350	-0,575	-0,005	0,017	-0,0137	-1,250E-4	4,167E-4	101,802	10,58	
41,400	-0,575	-0,005	-0,017	-0,0137	-1,250E-4	-4,167E-4	101,783	10,57	
41,450	-0,575	-0,010	-0,035	-0,0137	-2,500E-4	-8,333E-4	101,805	10,58	
41,500	-0,576	-0,010	-0,017	-0,0138	-2,500E-4	-4,167E-4	101,752	10,58	85,7
41,550	-0,576	-0,010	-3,712E-15	-0,0138	-2,500E-4	0,000	101,816	10,57	
41,600	-0,576	-0,010	0,017	-0,0138	-2,500E-4	4,167E-4	101,781	10,57	
41,650	-0,578	-0,010	0,052	-0,0138	-2,500E-4	0,001	101,783	10,57	
41,700	-0,578	-0,005	0,052	-0,0138	-1,250E-4	0,001	101,809	10,56	
41,750	-0,578	0,000	1,232E-15	-0,0138	0,000	-2,597E-16	101,785	10,56	
41,800	-0,578	-0,005	-0,052	-0,0138	-1,250E-4	-0,001	101,794	10,56	
41,850	-0,578	-0,010	-0,052	-0,0138	-2,500E-4	-0,001	101,811	10,56	
41,900	-0,580	-0,010	-0,017	-0,0138	-2,500E-4	-4,167E-4	101,829	10,56	
41,950	-0,580	-0,010	0,000	-0,0138	-2,500E-4	0,000	101,818	10,56	
42,000	-0,580	-0,010	0,017	-0,0138	-2,500E-4	4,167E-4	101,796	10,56	85,9
42,050	-0,581	-0,010	0,035	-0,0139	-2,500E-4	8,333E-4	101,783	10,55	
42,100	-0,581	-0,005	0,017	-0,0139	-1,250E-4	4,167E-4	101,809	10,56	
42,150	-0,581	-0,005	-0,017	-0,0139	-1,250E-4	-4,167E-4	101,798	10,55	
42,200	-0,581	-0,010	-0,017	-0,0139	-2,500E-4	-4,167E-4	101,767	10,55	
42,250	-0,583	-0,010	0,017	-0,0139	-2,500E-4	4,167E-4	101,813	10,55	
42,300	-0,583	-0,005	0,017	-0,0139	-1,250E-4	4,167E-4	101,807	10,56	
42,350	-0,583	-0,005	-0,017	-0,0139	-1,250E-4	-4,167E-4	101,805	10,55	
42,400	-0,583	-0,010	-0,017	-0,0139	-2,500E-4	-4,167E-4	101,789	10,54	
42,450	-0,584	-0,010	0,017	-0,0139	-2,500E-4	4,167E-4	101,787	10,55	
42,500	-0,584	-0,005	0,017	-0,0139	-1,250E-4	4,167E-4	101,783	10,54	86,0
42,550	-0,584	-0,005	-0,017	-0,0139	-1,250E-4	-4,167E-4	101,778	10,54	
42,600	-0,584	-0,010	-0,035	-0,0139	-2,500E-4	-8,333E-4	101,798	10,55	
42,650	-0,586	-0,010	-0,017	-0,0140	-2,500E-4	-4,167E-4	101,770	10,54	
